Atlas ID,Original Title,Alternate Titles,ISWC,Chain ID,Chain,IP Name,IPI Name Number,IPI Base Number,IP role,PER Own,PER Soc,MEC Own,MEC Soc,Performers
AW0MUY25,AI AI SEU,,,C,,VINE SHOW,AP05VIVU,,CA,"16,67",Non-IPI (999),"16,67",Non-IPI (999),OS PARAZIM
AW0MUY25,AI AI SEU,,,D,A,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"16,66",UBC (093),"16,66",NS (099),OS PARAZIM
AW0MUY25,AI AI SEU,,,E,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"16,67",NS (099),"16,67",NS (099),OS PARAZIM
AW0MUY25,AI AI SEU,,,F,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"16,66",NS (099),"16,66",NS (099),OS PARAZIM
AW0MUYEI,SEGURA SEU NAMORADO,,,A,,GUILHERME DA COSTA E SILVA FERRAZ,00723497037,I-003830458-2,CA,"12,50",SOCINPRO (189),"12,50",NS (099),
AW0MUYEI,SEGURA SEU NAMORADO,,,B,,SANDOVAL NOGUEIRA DE MORAES NETO,00757818298,I-004051406-3,CA,"12,50",SBACEM (066),"12,50",SBACEM (066),
AW0MUYEI,SEGURA SEU NAMORADO,,,G,,EVERTON DOMINGOS DE MATOS,00405673367,I-001801472-5,CA,"8,33",SOCINPRO (189),"12,49",NS (099),
AW0MUYEI,SEGURA SEU NAMORADO,,,H,,RAY ANTONIO SILVA PINTO,00783856977,I-004217675-8,CA,"12,50",SOCINPRO (189),"12,50",NS (099),
AW0MUYEI,SEGURA SEU NAMORADO,,,I,,PAULO HENRIQUE DA SILVA PIRES,00706009671,I-003720004-5,CA,"12,50",SBACEM (066),"12,50",SBACEM (066),
AW0MUYEI,SEGURA SEU NAMORADO,,,J,,DIEGO MARADONA FERREIRA DA SILVA,00605933646,I-003088677-0,CA,"8,33",UBC (093),"12,49",NS (099),
AW0MUYEI,SEGURA SEU NAMORADO,,,C,A | B,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"4,17",UBC (093),"4,17",NS (099),
AW0MUYEI,SEGURA SEU NAMORADO,,,D,A | B,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"4,17",UBC (093),"4,17",NS (099),
AW0MUYEI,SEGURA SEU NAMORADO,,,E,G | J,UNIVERSAL MUSIC PUBLISHING MGB BRASIL LTDA,00535003100,I-002649421-1,E,"8,33",UBC (093),"16,66",NS (099),
AW0MUYEI,SEGURA SEU NAMORADO,,,F,,MEGA PROD. ART. LTDA.,AP06Q3U4,,E,"8,33",Non-IPI (999),"16,67",Non-IPI (999),
AW0MUYEI,SEGURA SEU NAMORADO,,,K,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"4,17",NS (099),"4,17",NS (099),
AW0MUYEI,SEGURA SEU NAMORADO,,,L,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"4,17",NS (099),"4,17",NS (099),
AW0MUYEI,SEGURA SEU NAMORADO,,,M,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"4,17",NS (099),"4,17",NS (099),
AW0MUYEI,SEGURA SEU NAMORADO,,,N,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"4,17",NS (099),"4,17",NS (099),
AW0MUYEG,PITCHUQUINHA,,,A,,GUILHERME DA COSTA E SILVA FERRAZ,00723497037,I-003830458-2,CA,"12,50",SOCINPRO (189),"12,50",NS (099),
AW0MUYEG,PITCHUQUINHA,,,D,,SANDOVAL NOGUEIRA DE MORAES NETO,00757818298,I-004051406-3,CA,"12,50",SBACEM (066),"12,50",SBACEM (066),
AW0MUYEG,PITCHUQUINHA,,,E,,RAY ANTONIO SILVA PINTO,00783856977,I-004217675-8,CA,"12,50",SOCINPRO (189),"12,50",NS (099),
AW0MUYEG,PITCHUQUINHA,,,F,,PAULO HENRIQUE DA SILVA PIRES,00706009671,I-003720004-5,CA,"12,49",SBACEM (066),"12,49",SBACEM (066),
AW0MUYEG,PITCHUQUINHA,,,G,,DIEGO MARADONA FERREIRA DA SILVA,00605933646,I-003088677-0,CA,"8,33",UBC (093),"12,49",NS (099),
AW0MUYEG,PITCHUQUINHA,,,H,,EVERTON DOMINGOS DE MATOS,00405673367,I-001801472-5,CA,"8,34",SOCINPRO (189),"12,50",NS (099),
AW0MUYEG,PITCHUQUINHA,,,B,A,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"4,17",UBC (093),"4,17",NS (099),
AW0MUYEG,PITCHUQUINHA,,,C,,MEGA PROD. ART. LTDA.,AP06Q3U4,,E,"8,33",Non-IPI (999),"16,66",Non-IPI (999),
AW0MUYEG,PITCHUQUINHA,,,I,G | H,UNIVERSAL MUSIC PUBLISHING MGB BRASIL LTDA,00535003100,I-002649421-1,E,"8,33",UBC (093),"16,67",NS (099),
AW0MUYEG,PITCHUQUINHA,,,J,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"24,99",NS (099),"50,01",NS (099),
AW0MUYEH,POR TRAS DO SILENCIO,,,A,,GUILHERME DA COSTA E SILVA FERRAZ,00723497037,I-003830458-2,CA,"12,50",SOCINPRO (189),"12,50",NS (099),
AW0MUYEH,POR TRAS DO SILENCIO,,,B,,EVERTON DOMINGOS DE MATOS,00405673367,I-001801472-5,CA,"12,50",SOCINPRO (189),"12,50",NS (099),
AW0MUYEH,POR TRAS DO SILENCIO,,,C,,SANDOVAL NOGUEIRA DE MORAES NETO,00757818298,I-004051406-3,CA,"12,50",SBACEM (066),"12,50",SBACEM (066),
AW0MUYEH,POR TRAS DO SILENCIO,,,D,,RAY ANTONIO SILVA PINTO,00783856977,I-004217675-8,CA,"12,49",SOCINPRO (189),"12,49",NS (099),
AW0MUYEH,POR TRAS DO SILENCIO,,,E,,PAULO HENRIQUE DA SILVA PIRES,00706009671,I-003720004-5,CA,"12,49",SBACEM (066),"12,49",SBACEM (066),
AW0MUYEH,POR TRAS DO SILENCIO,,,F,,DIEGO MARADONA FERREIRA DA SILVA,00605933646,I-003088677-0,CA,"12,50",UBC (093),"12,50",NS (099),
AW0MUYEH,POR TRAS DO SILENCIO,,,G,A,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"4,17",UBC (093),"4,17",NS (099),
AW0MUYEH,POR TRAS DO SILENCIO,,,H,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"4,17",NS (099),"4,17",NS (099),
AW0MUYEH,POR TRAS DO SILENCIO,,,I,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"4,17",NS (099),"4,17",NS (099),
AW0MUYEH,POR TRAS DO SILENCIO,,,J,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"4,17",NS (099),"4,17",NS (099),
AW0MUYEH,POR TRAS DO SILENCIO,,,K,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"4,17",NS (099),"4,17",NS (099),
AW0MUYEH,POR TRAS DO SILENCIO,,,L,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"4,17",NS (099),"4,17",NS (099),
AW0MUYER,PAREDES,,,A,,GUILHERME DA COSTA E SILVA FERRAZ,00723497037,I-003830458-2,CA,"12,50",SOCINPRO (189),"12,50",NS (099),
AW0MUYER,PAREDES,,,B,,EVERTON DOMINGOS DE MATOS,00405673367,I-001801472-5,CA,"12,50",SOCINPRO (189),"12,50",NS (099),
AW0MUYER,PAREDES,,,C,,SANDOVAL NOGUEIRA DE MORAES NETO,00757818298,I-004051406-3,CA,"12,50",SBACEM (066),"12,50",SBACEM (066),
AW0MUYER,PAREDES,,,D,,RAY ANTONIO SILVA PINTO,00783856977,I-004217675-8,CA,"12,50",SOCINPRO (189),"12,50",NS (099),
AW0MUYER,PAREDES,,,E,,PAULO HENRIQUE DA SILVA PIRES,00706009671,I-003720004-5,CA,"12,49",SBACEM (066),"12,49",SBACEM (066),
AW0MUYER,PAREDES,,,F,,DIEGO MARADONA FERREIRA DA SILVA,00605933646,I-003088677-0,CA,"12,49",UBC (093),"12,49",NS (099),
AW0MUYER,PAREDES,,,G,A,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"4,17",UBC (093),"4,17",NS (099),
AW0MUYER,PAREDES,,,H,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"4,17",NS (099),"4,17",NS (099),
AW0MUYER,PAREDES,,,I,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"4,17",NS (099),"4,17",NS (099),
AW0MUYER,PAREDES,,,J,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"4,17",NS (099),"4,17",NS (099),
AW0MUYER,PAREDES,,,K,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"4,17",NS (099),"4,17",NS (099),
AW0MUYER,PAREDES,,,L,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"4,17",NS (099),"4,17",NS (099),
AW0MUYFM,O AMANTE DELA,,,A,,GUILHERME DA COSTA E SILVA FERRAZ,00723497037,I-003830458-2,CA,"10,72",SOCINPRO (189),"10,72",NS (099),
AW0MUYFM,O AMANTE DELA,,,B,,EVERTON DOMINGOS DE MATOS,00405673367,I-001801472-5,CA,"10,71",SOCINPRO (189),"10,71",NS (099),
AW0MUYFM,O AMANTE DELA,,,C,,SANDOVAL NOGUEIRA DE MORAES NETO,00757818298,I-004051406-3,CA,"10,72",SBACEM (066),"10,72",SBACEM (066),
AW0MUYFM,O AMANTE DELA,,,D,,RAY ANTONIO SILVA PINTO,00783856977,I-004217675-8,CA,"10,71",SOCINPRO (189),"10,71",NS (099),
AW0MUYFM,O AMANTE DELA,,,E,,PAULO HENRIQUE DA SILVA PIRES,00706009671,I-003720004-5,CA,"10,71",SBACEM (066),"10,71",SBACEM (066),
AW0MUYFM,O AMANTE DELA,,,F,,RAFAEL QUADROS,AP062O54,,CA,"7,14",Non-IPI (999),"7,14",Non-IPI (999),
AW0MUYFM,O AMANTE DELA,,,G,,DIEGO MARADONA FERREIRA DA SILVA,00605933646,I-003088677-0,CA,"10,72",UBC (093),"10,72",NS (099),
AW0MUYFM,O AMANTE DELA,,,H,A,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"3,57",UBC (093),"3,57",NS (099),
AW0MUYFM,O AMANTE DELA,,,I,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"3,57",NS (099),"3,57",NS (099),
AW0MUYFM,O AMANTE DELA,,,J,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"3,57",NS (099),"3,57",NS (099),
AW0MUYFM,O AMANTE DELA,,,K,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"3,57",NS (099),"3,57",NS (099),
AW0MUYFM,O AMANTE DELA,,,L,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"3,57",NS (099),"3,57",NS (099),
AW0MUYFM,O AMANTE DELA,,,M,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"3,57",NS (099),"3,57",NS (099),
AW0MUYGZ,SEM SABER QUE ERA ADEUS,,,A,,BRUNO CESAR OREFICE DE CARVALHO,00532427080,I-002635526-8,CA,"25,00",SBACEM (066),"25,00",SBACEM (066),HUMBERTO & RONALDO E NAIARA AZEVEDO
AW0MUYGZ,SEM SABER QUE ERA ADEUS,,,B,,GABRIEL ANGELO,AP0634SD,,CA,"25,00",Non-IPI (999),"25,00",Non-IPI (999),HUMBERTO & RONALDO E NAIARA AZEVEDO
AW0MUYGZ,SEM SABER QUE ERA ADEUS,,,C,A,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"25,00",UBC (093),"25,00",NS (099),HUMBERTO & RONALDO E NAIARA AZEVEDO
AW0MUYGZ,SEM SABER QUE ERA ADEUS,,,D,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"25,00",NS (099),"25,00",NS (099),HUMBERTO & RONALDO E NAIARA AZEVEDO
AW0MUYIE,VINTE MULHER PELADA,,T0396567706,A,,JOSE VALDOMIRO DE PAULA,00139672643,I-000307695-5,CA,"25,00",NS (099),"25,00",NS (099),
AW0MUYIE,VINTE MULHER PELADA,,T0396567706,B,,ELENA ALVES DA SILVA,00655782800,I-003402956-4,CA,"25,00",SBACEM (066),"25,00",SBACEM (066),
AW0MUYIE,VINTE MULHER PELADA,,T0396567706,C,A,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"25,00",UBC (093),"25,00",NS (099),
AW0MUYIE,VINTE MULHER PELADA,,T0396567706,D,B,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"25,00",UBC (093),"25,00",NS (099),
AW0MUYS0,BOA SORTE PRA VOCE,,,A,,SAYMON MARQUES DE SANTANA CARNEIRO,00776812600,I-004170700-8,CA,"12,50",UBC (093),"12,50",NS (099),VITOR FERNANDES
AW0MUYS0,BOA SORTE PRA VOCE,,,B,,RICARDUS RICARDUS MAXIMUS MIRANDA DA CUNHA JUNIOR,00848274799,I-004631562-0,CA,"12,50",UBC (093),"12,50",SBACEM (066),VITOR FERNANDES
AW0MUYS0,BOA SORTE PRA VOCE,,,C,,BRUNO SILVEIRA LOURENCO,AP05V8J3,,CA,"12,50",Non-IPI (999),"12,50",Non-IPI (999),VITOR FERNANDES
AW0MUYS0,BOA SORTE PRA VOCE,,,D,,HIAGO NOBRE,AP0638Z3,,CA,"12,50",Non-IPI (999),"12,50",Non-IPI (999),VITOR FERNANDES
AW0MUYS0,BOA SORTE PRA VOCE,,,E,A,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"12,50",UBC (093),"12,50",NS (099),VITOR FERNANDES
AW0MUYS0,BOA SORTE PRA VOCE,,,F,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"12,50",NS (099),"12,50",NS (099),VITOR FERNANDES
AW0MUYS0,BOA SORTE PRA VOCE,,,G,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"12,50",NS (099),"12,50",NS (099),VITOR FERNANDES
AW0MUYS0,BOA SORTE PRA VOCE,,,H,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"12,50",NS (099),"12,50",NS (099),VITOR FERNANDES
AW0MUYRA,IMATURIDADE,,,A,,SAYMON MARQUES DE SANTANA CARNEIRO,00776812600,I-004170700-8,CA,"10,00",UBC (093),"10,00",NS (099),TARCISIO DO ACORDEON
AW0MUYRA,IMATURIDADE,,,B,,RICARDUS RICARDUS MAXIMUS MIRANDA DA CUNHA JUNIOR,00848274799,I-004631562-0,CA,"10,00",UBC (093),"10,00",SBACEM (066),TARCISIO DO ACORDEON
AW0MUYRA,IMATURIDADE,,,C,,BRUNO SILVEIRA LOURENCO,AP05V8J3,,CA,"10,00",Non-IPI (999),"10,00",Non-IPI (999),TARCISIO DO ACORDEON
AW0MUYRA,IMATURIDADE,,,D,,HIAGO NOBRE,AP0638Z3,,CA,"10,00",Non-IPI (999),"10,00",Non-IPI (999),TARCISIO DO ACORDEON
AW0MUYRA,IMATURIDADE,,,E,,CARLOS BRUNO FREITAS PINHEIRO,AP05V8C6,,CA,"10,00",Non-IPI (999),"10,00",Non-IPI (999),TARCISIO DO ACORDEON
AW0MUYRA,IMATURIDADE,,,F,A,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"10,00",UBC (093),"10,00",NS (099),TARCISIO DO ACORDEON
AW0MUYRA,IMATURIDADE,,,G,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"10,00",NS (099),"10,00",NS (099),TARCISIO DO ACORDEON
AW0MUYRA,IMATURIDADE,,,H,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"10,00",NS (099),"10,00",NS (099),TARCISIO DO ACORDEON
AW0MUYRA,IMATURIDADE,,,I,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"10,00",NS (099),"10,00",NS (099),TARCISIO DO ACORDEON
AW0MUYRA,IMATURIDADE,,,J,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"10,00",NS (099),"10,00",NS (099),TARCISIO DO ACORDEON
AW0MUYX5,TOME LAPADA,,T3081154152,A,,RODRIGO ELIONAI DOS REIS,00404151115,I-001793210-2,CA,"25,00",SBACEM (066),"25,00",SBACEM (066),
AW0MUYX5,TOME LAPADA,,T3081154152,C,,ISAIAS GOMES DA SILVA JUNIOR,00690626035,I-003627100-6,CA,"16,67",ABRAMUS (201),"16,67",ABRAMUS (201),
AW0MUYX5,TOME LAPADA,,T3081154152,D,,RENNO SARAIVA MACEDO E SILVA,00617792322,I-003165428-9,CA,"16,67",UBC (093),"16,67",NS (099),
AW0MUYX5,TOME LAPADA,,T3081154152,B,A,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"8,33",UBC (093),"8,33",NS (099),
AW0MUYX5,TOME LAPADA,,T3081154152,E,C,JR EDICOES MUSICAIS LTDA,01005215033,I-005317843-9,E,"16,66",ABRAMUS (201),"16,66",ABRAMUS (201),
AW0MUYX5,TOME LAPADA,,T3081154152,F,D,RENNO SARAIVA MACEDO E SILVA ME,00857182018,I-004693283-4,E,"16,67",UBC (093),"16,67",NS (099),
AW0MPA3A,UN PETIT MONDE,,,A,,WILLIAM FREDERICK BARON,00289538998,I-001556417-5,CA,"25,00",SOCAN (101),"25,00",SOCAN RR (020),
AW0MPA3A,UN PETIT MONDE,,,B,,MICHEL ALVES ARAUJO,00617779113,I-003165357-1,CA,"25,00",SBACEM (066),"25,00",SBACEM (066),
AW0MPA3A,UN PETIT MONDE,,,C,A,BLOC NOTES MUSIC PUBLISHING INC II,00582850132,I-002945934-3,E,"25,00",SOCAN (101),"25,00",SOCAN RR (020),
AW0MPA3A,UN PETIT MONDE,,,D,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"25,00",NS (099),"25,00",NS (099),
AW0MOYT3,RESPIRO VOCE,,,A,,JOAO RODRIGUES DE OLIVEIRA,00641479143,I-003310241-7,CA,"50,00",SBACEM (066),"50,00",SBACEM (066),
AW0MOYT3,RESPIRO VOCE,,,B,A,REDE PURA COMUNICACAO LTDA,00518002983,I-002553419-2,E,"50,00",UBC (093),"50,00",NS (099),
AW0K3S92,ATRASADINHA,,,A,,DIEGO ITALLO RODRIGUES DE SOUZA,00807931722,I-004372830-7,CA,"16,67",UBC (093),"16,67",NS (099),
AW0K3S92,ATRASADINHA,,,B,,LEANDRO SANTOS BRANDAO ALBENNAZ,00847543508,I-004626457-5,CA,"16,67",SBACEM (066),"16,67",SBACEM (066),
AW0K3S92,ATRASADINHA,,,C,,WYNNIE SANTOS NOGUEIRA,00858248103,I-004700309-6,CA,"16,67",ABRAMUS (201),"16,67",ABRAMUS (201),
AW0K3S92,ATRASADINHA,,,D,A,DB HITS,01259523144,I-005230174-1,E,"16,67",UBC (093),"16,67",NS (099),
AW0K3S92,ATRASADINHA,,,E,B,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"16,66",NS (099),"16,66",NS (099),
AW0K3S92,ATRASADINHA,,,F,C,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"16,66",UBC (093),"16,66",NS (099),
AW0LJYO6,DEIXE ME IR,,,A,,CHRISTIAN THEME,00830124484,I-004512735-1,CA,"8,50",UBC (093),"8,50",NS (099),
AW0LJYO6,DEIXE ME IR,,,B,,HARIEL MEDELLA NASCIMENTO OLIVEIRA DA SILVA,00856983376,I-004691872-1,CA,"11,90",UBC (093),"0,00",NS (099),
AW0LJYO6,DEIXE ME IR,,,C,,DANIEL KNUST DE BARROS ARRUDA,01000460930,I-005013799-8,CA,"12,75",UBC (093),"8,50",NS (099),
AW0LJYO6,DEIXE ME IR,,,D,,PEDRO FLEIPE BAVIERA,00377170250,I-005143591-5,CA,"16,00",UBC (093),"16,00",NS (099),
AW0LJYO6,DEIXE ME IR,,,E,,FELIPE ROQUE,01001119344,I-005290172-9,CA,"8,00",UBC (093),"0,00",NS (099),
AW0LJYO6,DEIXE ME IR,,,F,A,BOCA DO ORIENTE PRODUCOES COMERCIO DE ROUPAS E SHOWS ARTISTICOS LTDA EPP,00802972439,I-004339790-4,E,"8,50",SBACEM (066),"8,50",SBACEM (066),
AW0LJYO6,DEIXE ME IR,,,G,B,TPN EDICOES E PRODUCOES MUSICAIS LTDA,00367992400,I-005080198-2,E,"5,10",UBC (093),"17,00",NS (099),
AW0LJYO6,DEIXE ME IR,,,H,C,GBK PRODUCOES ARTISTICAS E MUSICAIS LTDA,01107756560,I-006048551-8,E,"4,25",NS (099),"8,50",NS (099),
AW0LJYO6,DEIXE ME IR,,,I,D,BOCA DO ORIENTE PRODUCOES COMERCIO DE ROUPAS E SHOWS ARTISTICOS LTDA EPP,00802972439,I-004339790-4,E,"16,00",SBACEM (066),"16,00",SBACEM (066),
AW0LJYO6,DEIXE ME IR,,,J,E,1 KILO GRAVADORA E EDITORA EIRELI,00869652185,I-004778031-2,E,"8,00",UBC (093),"16,00",NS (099),
AW0MB0E7,O TROUXA E A FERA,,,A,,JOSE CAETANO ERBA,00131611323,I-000364125-4,CA,"37,50",NS (099),"37,50",NS (099),
AW0MB0E7,O TROUXA E A FERA,,,B,,ROQUE PEREIRA DE PAIVA,00136374082,I-000174545-3,CA,"37,50",SBACEM (066),"37,50",SBACEM (066),
AW0MB0E7,O TROUXA E A FERA,,,C,A,LATINO EDITORA MUSICAL LTDA,00009306210,I-000034900-6,E,"12,50",UBC (093),"12,50",NS (099),
